"wf_unit","survey_id","wf_item_id","survey_response_score"
52,11225,8,5
51,11943,4,4
40,11609,7,5
51,11520,6,3
24,15175,3,5
9,10585,10,4
17,11921,4,4
35,12249,2,4
15,11689,3,4
9,11806,2,5
56,11065,10,3
13,11878,2,3
52,10850,2,3
22,11342,7,4
43,10427,7,2
6,10276,3,5
16,12216,7,4
5,10970,8,4
53,14407,3,1
13,11816,3,4
7,10210,1,2
23,11717,7,5
36,12255,6,4
51,10486,3,4
55,10759,1,2
16,10136,4,4
46,11213,3,5
2,11628,10,4
51,11518,4,4
30,11393,6,5
37,11022,10,4
22,11030,6,2
55,11046,10,4
16,12217,8,4
20,11674,10,3
23,10720,10,4
46,11875,8,5
17,12174,8,4
20,11675,2,3
35,10408,6,4
23,11718,8,4
20,11331,2,5
11,11917,2,4
7,10818,3,4
17,12168,6,2
38,12102,9,4
51,11151,5,4
24,11425,8,3
43,11326,9,4
12,11812,10,4
16,10247,4,2
20,10707,7,3
13,10555,8,4
36,10413,6,4
41,12259,5,4
20,11712,4,4
25,10117,5,4
42,10016,2,3
23,11414,9,4
13,11931,5,4
52,10489,8,4
15,16394,4,4
2,11682,7,5
13,12002,3,4
6,11952,6,4
30,11398,7,4
16,11696,1,1
20,12147,4,5
24,11251,8,4
9,10960,8,5
37,10011,5,5
24,10290,5,4
52,10488,6,5
20,11336,10,4
52,11454,3,5
53,11107,10,5
29,12056,10,5
6,10281,2,4
9,10961,3,5
16,10350,4,4
22,11341,8,2
13,10649,5,5
12,11998,6,5
23,13797,4,5
38,10731,8,4
42,10450,9,4
12,10988,4,3
7,10175,10,4
9,10171,3,4
24,11595,7,4
46,11872,9,5
10,10494,5,5
34,10635,8,3
23,10716,10,4
13,10516,9,3
32,16524,3,5
46,14760,4,4
24,11596,8,4
7,10157,8,4
41,11582,9,4
55,11109,2,4
23,11343,3,4
10,10974,10,4
16,11697,4,4
46,12127,9,3
30,10845,4,5
55,11074,5,4
4,11787,2,4
39,10414,5,4
41,10418,2,2
34,10872,6,4
2,12185,2,2
2,11782,7,1
20,11331,7,4
22,11405,8,5
46,16967,3,5
4,12052,10,4
46,12127,6,3
35,10875,5,4
43,11501,7,4
7,11885,9,5
35,11294,2,2
24,11596,10,4
15,11900,4,4
16,10245,8,5
13,11978,7,3
12,10003,10,4
7,10819,1,4
7,10176,3,5
30,10105,7,4
52,11101,7,4
13,11978,2,4
18,10569,9,4
36,12255,7,3
10,11995,2,4
24,10518,2,4
15,11900,2,4
23,10724,3,3
55,11075,6,3
7,12043,3,4
46,10916,7,4
10,11969,4,5
23,12170,3,4
13,10556,8,4
53,11072,5,4
20,10153,2,3
30,10379,5,4
4,14273,4,4
20,10073,3,4
37,11022,6,5
17,12168,9,4
9,10032,5,4
55,11481,1,4
37,10011,6,4
23,10724,9,2
41,10448,4,5
21,12151,5,4
18,15696,3,4
46,11185,3,4
40,10814,6,3
53,14425,3,5
52,11524,2,5
42,11586,8,4
51,10486,10,3
21,11475,8,4
1,13713,3,5
13,11930,10,4
20,10689,2,4
55,11109,1,3
7,11758,9,4
35,10780,1,2
23,10732,10,4
30,11396,9,4
23,10716,3,5
15,12205,9,5
13,10514,6,5
13,12002,4,3
17,11463,10,4
22,11715,7,5
56,15427,4,3
7,12045,4,4
22,10387,9,3
12,11975,8,4
54,10758,5,4
42,10422,5,5
7,10807,1,4
30,10770,6,4
56,11055,2,1
16,12157,3,5
35,10873,5,4
8,14170,4,3
17,11920,3,5
46,11187,2,4
2,11782,4,2
13,10096,3,3
14,11685,5,4
9,10972,4,4
23,10716,4,4
10,11915,3,4
43,11484,4,5
4,10298,3,5
47,12301,4,3
13,10555,10,4
12,10987,2,4
10,16289,3,4
12,10547,10,4
13,12192,2,5
30,11396,6,4
22,11341,3,4
32,10711,6,2
42,11586,3,4
43,11485,1,4
1,10685,6,4
41,12259,6,5
24,11356,5,5
36,10643,3,4
53,14377,3,2
35,11590,7,3
16,10136,10,4
4,10270,4,5
16,10228,1,2
28,14118,3,4
12,11746,3,4
4,11659,2,4
43,11484,1,4
29,10907,4,3
35,10875,7,4
24,10738,3,5
18,10253,8,5
7,10314,1,3
20,10371,4,4
24,10320,3,4
35,12251,8,4
23,11347,5,4
30,12233,7,4
24,11352,3,4
28,10369,9,4
12,10002,3,5
10,11732,10,5
20,13349,3,5
34,14045,4,4
12,10988,5,5
23,11415,4,4
13,10553,10,3
54,11089,7,4
7,10210,8,5
52,11543,9,4
41,10418,9,4
35,11573,5,5
30,11392,7,2
22,10382,6,4
40,11202,1,1
10,10951,4,4
7,10807,6,4
14,11887,5,4
12,11998,4,5
8,11731,4,5
12,10094,6,4
9,16173,4,4
7,11886,7,4
4,11638,3,4
35,16533,3,2
15,12205,6,5
20,10574,3,4
23,16721,3,4
53,17040,3,4
7,10177,9,5
48,11146,7,4
24,10291,3,2
51,11243,4,5
5,11648,2,5
41,11203,6,5
10,11905,6,5
10,11968,9,4
29,11877,6,3
41,10420,5,4
20,11712,2,4
25,10005,5,4
35,12095,7,4
41,12242,9,5
20,12146,10,4
15,11991,8,4
29,11555,4,4
16,10245,2,5
43,10428,4,4
35,10873,7,5
22,11432,4,4
7,11756,2,4
24,10597,8,4
31,12245,3,4
30,11393,5,5
47,11515,4,5
18,11706,6,4
35,12253,4,5
25,11311,9,5
6,10295,6,4
54,11058,2,4
52,11543,4,4
20,11469,5,4
51,11446,10,4
30,10771,5,4
12,11918,8,5
23,11033,9,5
10,10949,6,4
22,11715,8,4
5,10969,7,3
17,11449,8,5
35,10406,9,5
32,14044,4,5
52,11455,8,4
43,10043,3,5
7,10210,6,5
36,11599,2,5
21,10324,4,4
6,10185,10,4
17,12167,9,4
35,12096,9,4
16,12159,5,4
18,10364,9,4
17,16718,3,4
24,12566,4,4
43,11126,6,4
30,11395,6,4
35,10989,1,2
43,11854,8,4
22,11651,4,4
9,11765,8,4
23,11719,9,3
52,11093,3,5
24,12068,6,4
20,11333,5,4
30,10846,9,4
43,10042,9,5
17,11451,5,5
10,11913,10,4
24,11037,10,4
41,10015,3,5
43,12124,2,4
23,11717,4,5
7,10175,4,5
2,15613,4,2
43,10462,8,4
4,11642,4,4
49,11197,7,4
6,10276,5,5
7,11956,2,3
23,12169,10,4
24,10596,9,4
24,12278,8,4
30,11741,6,4
9,10586,1,4
25,12285,2,4
22,11651,2,4
40,10415,8,5
16,10090,1,3
7,10310,10,3
16,10135,9,4
23,11032,2,4
43,11125,5,2
40,10655,5,4
23,10732,4,4
16,16190,4,4
16,10119,6,4
6,10185,9,4
24,10597,3,4
13,10553,4,5
4,10981,4,4
52,10489,10,4
54,11061,6,2
7,12041,7,4
35,11567,10,3
25,11310,8,5
23,11653,7,5
10,10033,4,4
15,11690,5,4
41,10421,10,5
55,11108,9,3
17,11450,8,4
17,16718,4,4
22,11011,7,4
7,10314,4,3
35,10875,9,3
24,11356,4,5
52,11101,5,4
2,11628,9,4
54,11530,3,3
22,11012,7,4
9,10583,7,3
6,10278,3,5
9,12742,4,2
15,12207,5,4
24,10520,3,5
7,11758,2,2
2,15939,3,4
13,12001,7,4
33,10634,2,3
7,10316,9,4
20,10373,10,4
30,10708,2,5
40,12109,7,4
36,10783,6,5
51,11245,10,3
33,10394,7,5
23,11652,9,4
15,10535,5,4
24,16915,4,4
24,11355,8,4
24,10596,5,5
16,10087,10,1
13,11930,8,4
43,10461,5,4
22,10715,10,3
5,10294,7,4
46,10435,2,4
20,11711,3,3
10,11914,4,3
29,11555,8,5
15,12207,3,4
18,11825,5,4
25,10602,10,4
4,11946,9,2
7,10157,5,4
30,10708,7,5
16,12159,8,4
23,10720,8,4
52,11092,9,5
6,12864,3,5
38,11576,3,3
52,10489,4,4
23,11718,6,4
6,15905,3,5
43,11854,6,2
6,10788,10,5
20,10704,5,4
51,11224,9,3
18,11664,6,3
8,11731,5,4
17,11449,9,5
43,10911,10,4
20,11002,9,4
36,10785,7,4
51,11542,2,5
25,12074,9,5
24,12277,10,4
35,10719,4,4
47,12301,5,4
46,10435,9,4
2,10686,7,4
32,10385,8,4
41,11616,7,5
20,10058,4,4
43,11326,10,4
10,10951,5,4
12,10498,3,4
13,10060,9,3
22,11406,3,5
27,11849,2,4
7,10323,8,4
13,10646,2,4
55,11481,6,4
52,10488,7,4
22,11031,3,5
34,11564,3,5
46,10468,2,5
17,10137,3,5
15,11898,7,4
35,10408,3,3
24,14834,4,4
37,11021,10,5
52,11523,7,5
36,12101,10,4
20,10490,8,5
23,12171,5,4
22,11340,6,3
13,11983,2,3
33,16870,3,5
43,11488,6,4
53,11044,7,4
7,10209,10,4
13,10553,2,3
36,10643,7,4
43,12124,10,2
51,11090,3,4
16,10087,9,3
16,10564,6,5
40,11306,1,2
23,10282,6,2
10,14185,3,5
4,11970,10,3
54,12328,6,4
15,10224,7,4
4,11970,5,5
46,10468,8,5
6,10279,8,4
25,12286,4,5
51,17013,3,5
25,11839,10,4
49,11197,5,4
6,10280,5,5
10,10949,3,4
23,11348,7,4
41,11619,2,3
4,11660,3,5
9,10587,2,4
7,12212,3,4
25,10602,2,4
53,14069,3,4
52,11455,5,5
21,10324,10,4
11,11917,5,5
12,11771,2,3
12,10002,10,4
43,11486,9,4
30,11286,9,4
41,12258,10,4
1,10685,4,4
22,11008,7,5
6,10296,2,4
24,11037,9,4
41,11582,2,5
23,11348,1,4
40,10654,10,3
25,11311,3,5
22,11030,4,4
49,17009,4,4
43,10460,10,4
7,10323,6,4
35,16543,4,4
7,11793,3,3
47,11516,10,4
49,10484,8,4
7,11884,2,3
24,12072,5,5
21,11427,8,5
10,11915,9,3
17,11451,9,4
15,10535,10,4
13,12003,5,5
36,10642,2,4
13,10060,6,4
20,10371,8,4
4,12053,2,4
38,11576,7,3
41,11617,4,5
24,10520,10,5
18,12138,3,3
24,10110,4,4
23,12169,7,4
12,10002,8,4
23,10504,9,5
30,12244,8,5
49,10833,7,4
21,11427,9,4
16,12011,2,4
42,11586,9,5
51,11244,7,4
53,13867,4,4
17,10137,2,4
52,11076,6,4
16,16023,4,4
52,11101,9,4
28,16462,3,5
38,11602,6,3
52,11101,3,4
35,10405,8,4
29,10882,2,4
7,16455,4,4
41,10447,4,4
23,11437,1,4
24,11354,4,5
43,10044,1,3
51,11151,3,4
6,10805,4,4
49,10485,10,5
36,11599,8,5
33,10634,10,4
4,12197,6,4
42,10817,2,2
6,11790,8,4
36,11298,10,4
23,12169,4,4
23,10721,3,5
12,11749,6,4
12,10498,6,5
52,11455,3,4
25,11360,8,4
37,12236,6,5
52,11201,3,5
24,10599,4,5
13,10554,7,4
40,11307,6,4
8,12223,9,3
40,11305,7,4
4,11786,6,4
51,11151,2,4
45,11509,9,5
46,11137,10,4
35,11568,10,3
25,12286,9,5
35,11573,3,5
20,11673,6,4
25,10522,10,4
12,12184,6,4
55,11046,4,3
7,11795,4,5
43,11483,4,4
16,12158,1,1
30,12233,10,4
41,12259,3,5
10,11914,9,4
52,11095,7,4
23,10389,1,4
6,10788,7,5
30,11396,8,4
18,11827,4,3
52,10488,8,4
9,10170,2,5
25,10116,2,5
35,11018,2,4
10,11767,5,3
10,10067,8,4
47,12135,2,4
7,11795,9,4
36,11020,2,1
18,11664,10,4
24,12561,4,5
39,11577,7,4
29,11877,7,3
35,12252,8,4
24,10597,6,4
51,10741,5,5
18,10253,4,4
2,11782,8,2
9,10171,4,4
51,12306,3,5
40,12240,5,5
43,11121,3,3
41,11585,10,4
6,10281,10,5
43,11121,10,4
38,11023,2,4
20,12148,6,3
8,10179,7,2
51,11446,3,5
10,10065,10,4
13,13647,3,2
26,10019,8,4
16,10349,2,4
36,10783,3,5
23,11036,5,4
16,12158,9,2
39,11301,7,4
4,11750,5,4
23,11654,8,4
40,10417,9,3
16,10119,5,5
13,10552,3,4
20,10373,3,4
16,12158,7,4
23,10282,7,4
4,11787,7,4
54,11061,10,3
51,11541,4,5
16,10136,2,4
18,10253,2,2
4,11786,9,4
47,12301,6,5
6,10186,2,5
7,10314,3,3
30,11392,4,2
24,11038,7,4
10,10495,7,4
24,10598,8,3
25,10523,4,5
35,10156,1,4
30,11397,5,4
55,11480,1,5
32,10385,2,4
10,10174,3,4
25,10115,3,5
43,11502,1,4
7,12042,3,4
29,11386,3,4
6,10187,2,4
41,12112,7,4
41,10419,8,4
20,11675,9,4
55,12330,10,4
22,10715,2,2
46,10916,2,4
51,11945,6,4
13,11879,4,5
6,10054,7,4
24,13552,4,4
10,11915,8,4
17,12167,8,4
23,10283,2,4
52,11454,4,5
52,11095,4,4
49,10484,7,4
20,15825,4,4
2,10686,3,3
41,11616,2,5
7,11885,8,4
29,10907,2,5
10,10974,2,4
25,11041,7,1
22,12163,3,4
17,12015,1,3
24,12070,9,5
25,10116,6,5
52,11455,2,4
37,12236,2,5
20,10688,7,4
34,10872,4,4
13,11984,8,4
41,16885,3,5
8,14168,4,4
25,10529,9,4
26,10530,10,3
40,12239,9,4
30,12086,7,4
10,10065,9,4
18,11466,5,4
55,14482,3,4
46,12127,2,2
15,10560,4,4
19,11987,7,4
6,10312,9,4
35,10406,4,5
24,10108,6,5
40,12241,2,3
20,11712,9,4
48,11936,4,3
4,11638,6,4
30,12243,6,5
2,11682,3,5
7,10177,6,5
56,11055,3,5
12,10002,9,1
40,11580,7,4
17,12015,5,4
44,11178,9,4
27,10023,5,4
26,11603,8,4
17,11451,1,4
35,16543,3,4
46,10916,3,4
22,11015,7,5
40,13650,3,3
6,10790,4,4
40,14950,3,4
36,11020,8,4
9,11901,10,4
22,11342,10,4
18,10992,10,4
16,12218,7,1
16,10087,3,4
51,11245,6,3
30,10104,6,5
35,11590,8,5
41,14716,4,5
20,10705,6,4
7,10314,7,4
30,11392,2,4
12,10190,8,5
25,10322,2,4
41,11585,5,5
25,11311,6,4
51,11099,7,4
6,10971,3,4
46,12129,4,3
12,11771,6,3
16,12216,9,4
40,11305,3,1
16,10543,8,4
7,10315,8,4
10,11744,2,4
35,12095,3,4
35,10405,2,4
16,12166,9,1
7,10316,3,5
30,11397,3,4
2,11628,8,4
20,10152,6,5
10,10065,3,4
23,10388,4,4
7,11886,8,4
45,11509,7,5
54,11530,2,3
7,10315,9,4
23,11436,9,4
19,11987,10,5
12,10499,4,5
41,12259,9,3
38,11576,10,3
36,12255,5,4
6,10164,3,4
1,13713,4,5
25,11842,8,5
11,11917,9,5
23,11654,5,5
16,10089,6,4
43,11486,7,4
24,11357,5,5
33,11400,2,5
4,11786,7,4
35,10780,4,3
12,10190,6,5
2,11633,7,2
30,16510,3,4
29,10698,4,4
23,11032,10,3
55,14413,3,3
22,10387,10,4
4,10298,6,4
55,11075,1,4
7,10176,9,4
52,10851,7,4
31,10633,8,5
40,10653,3,3
16,12218,1,1
53,11072,9,3
5,11648,10,4
30,12086,5,4
39,10787,3,5
17,11451,2,4
22,11715,10,4
20,11674,8,4
4,10269,2,4
36,12100,6,2
39,10414,4,4
53,14419,4,4
35,10873,8,4
41,12260,8,5
20,10577,7,5
53,14425,4,4
54,11168,4,5
22,10382,10,4
40,15540,3,5
35,11571,1,2
18,11825,7,4
22,11404,7,4
24,12275,6,5
1,15734,3,3
46,11419,8,4
18,11705,3,4
20,11711,10,3
29,10928,5,4
2,12186,10,2
16,12166,10,3
4,11639,9,4
55,14392,4,5
8,10208,6,3
4,11638,4,3
16,11911,1,4
25,10200,5,5
7,12040,2,4
9,11765,7,3
15,10534,6,4
36,10412,2,4
4,11637,2,4
9,10585,9,4
25,12074,3,4
43,11502,9,5
23,10285,1,3
40,12109,9,3
20,10057,10,4
7,11884,8,4
24,12277,4,4
29,10908,2,5
40,10654,3,4
23,11343,5,4
6,10278,2,4
7,10819,5,4
25,11310,9,4
10,10952,2,2
2,10687,9,2
12,11997,10,4
35,14056,4,4
35,10873,3,5
54,11169,7,4
23,12061,10,4
30,10379,6,4
12,10988,2,4
41,12112,8,4
25,11254,10,5
52,10488,4,4
15,11899,10,3
20,10704,6,3
10,11994,5,4
12,10986,8,4
4,10181,4,3
34,15520,3,5
49,12310,6,3
10,10174,2,4
13,12001,5,4
15,10224,2,4
16,11910,9,4
36,15559,4,2
5,15650,4,5
7,12211,8,4
52,11201,4,5
11,11996,7,4
6,11790,10,4
26,10019,9,4
43,10460,2,4
49,11535,5,3
23,11654,9,5
43,12124,7,4
37,11600,9,5
35,12094,7,3
30,11286,3,4
10,10063,5,5
41,11618,8,4
42,10017,2,4
16,12157,6,3
25,10321,6,4
17,11921,5,4
46,11185,9,4
6,10277,4,5
9,16173,3,3
20,11709,4,4
4,10272,7,4
20,10707,3,2
6,10307,9,5
35,11573,9,4
10,11915,7,4
41,11205,4,4
29,10698,3,5
16,10088,6,3
12,10986,6,3
6,12867,4,5
52,10545,8,4
40,15539,4,3
25,10522,8,5
32,10711,10,2
10,10063,4,4
25,12745,3,5
12,10094,9,4
16,12216,8,4
35,11293,2,4
23,11435,8,4
5,11648,4,4
51,12306,9,4
43,11502,5,5
55,14531,3,4
13,11930,4,4
22,11340,2,4
41,10816,7,5
16,10088,4,3
3,10304,5,4
51,13836,4,4
52,10488,5,4
40,10737,6,2
25,11310,3,5
40,10654,6,4
51,11243,3,5
33,10394,8,5
24,11829,3,4
43,11123,3,3
42,10017,9,4
8,16816,3,5
35,10405,4,3
40,10655,4,4
38,11300,4,4
12,12140,2,4
19,12652,3,4
9,10588,2,2
35,11572,4,2
15,11691,9,3
19,15716,4,4
49,16981,3,5
29,13616,3,4
43,10461,9,4
13,16322,3,4
4,12054,6,5
23,10725,8,4
41,12259,4,4
24,14834,3,4
22,11406,7,5
29,11555,2,4
13,10514,10,4
52,11524,4,3
16,12217,1,2
51,11519,4,4
21,12151,8,3
24,11828,7,3
30,11395,4,3
22,11431,8,4
25,11842,3,4
9,10585,4,4
22,11340,5,4
53,14381,3,5
55,11108,6,4
52,11523,8,5
10,10064,3,3
36,12235,9,5
24,11038,10,4
42,11621,2,3
4,10182,6,2
49,11240,6,4
35,12251,7,4
26,10953,7,5
15,11898,9,5
29,11877,5,4
36,10784,3,4
49,11535,7,5
7,12044,10,2
53,11045,9,4
12,11810,3,5
46,12294,10,5
41,11583,1,2
52,11523,6,4
17,10121,7,4
9,11804,6,3
2,11781,2,4
23,11346,3,5
24,10290,9,2
4,11641,10,3
20,11335,5,4
41,11617,5,5
7,11957,6,3
49,11940,3,3
2,10687,10,4
49,11940,5,2
56,11065,7,4
24,12069,9,1
21,12151,4,3
20,12148,4,3
43,13169,4,4
25,11311,7,5
15,10535,6,4
35,11568,2,3
18,10569,3,5
23,11036,2,4
2,11960,2,2
7,10313,4,1
15,11691,7,4
4,10306,2,4
36,10785,3,4
17,12226,1,3
6,11982,9,4
7,10175,7,4
12,10212,6,4
53,14641,4,3
12,11976,10,5
23,15158,4,5
51,11244,10,4
22,11012,3,4
47,10482,5,5
22,11716,6,4
20,12147,8,5
7,10176,5,4
16,10565,3,5
12,11997,4,5
9,10583,3,4
24,12071,7,5
23,10282,2,4
18,11826,2,5
43,10426,2,5
6,10312,2,4
30,12060,9,4
7,12041,9,5
41,11616,4,5
46,11213,8,4
23,11721,5,4
43,12123,6,3
13,10647,3,3
51,11943,10,4
25,11843,5,5
18,11704,5,5
46,11874,7,5
7,11794,5,3
6,10164,6,3
12,10191,7,5
39,12366,4,5
44,11178,10,4
35,11567,2,4
35,12254,10,5
13,10514,8,4
9,11805,6,4
10,11733,6,5
16,16189,3,4
15,10533,2,4
7,10807,8,3
33,10403,4,5
24,11444,2,4
49,11940,8,4
6,11789,2,4
7,10807,9,4
41,11582,5,5
13,13442,3,4
24,11829,2,5
25,12286,5,5
24,10111,4,4
52,10850,8,3
16,11909,10,3
44,11505,4,4
13,11983,9,4
12,10003,4,4
16,10349,4,4
7,10323,9,4
23,11653,4,4
53,11107,8,5
51,11541,7,5
35,11293,5,4
6,10789,7,4
23,11717,10,5
16,12158,10,1
43,11855,5,5
26,10953,4,5
10,11968,4,5
41,12257,3,4
22,10715,3,4
23,11653,10,4
19,11987,5,4
12,11771,4,4
13,11983,3,4
34,10872,7,4
13,11878,7,4
23,16472,4,4
2,10686,2,3
46,12293,2,5
25,11361,7,4
16,12010,3,4
53,14645,3,3
27,10023,2,3
13,10552,8,5
46,12128,2,4
18,11705,6,4
43,11126,10,4
23,11035,1,5
52,10851,4,4
24,12069,5,4
42,11620,7,5
35,10874,4,4
9,10586,8,4
36,16883,3,4
33,11400,9,4
16,12225,10,3
13,11984,6,4
10,11807,8,4
20,10575,5,3
12,11775,7,4
40,11833,1,2
17,11463,1,5
9,10960,4,5
34,11564,10,4
25,11360,10,2
42,11620,9,5
2,10671,2,3
51,11098,5,4
23,10389,5,5
7,11756,8,4
16,10228,7,2
52,11522,6,4
22,11014,2,4
30,11396,7,5
10,11807,10,4
46,10434,8,5
16,12219,5,4
35,11590,3,5
2,11633,8,2
35,11568,9,4
49,11535,4,5
29,10374,7,4
16,11696,4,4
22,11015,3,4
43,11124,5,5
40,11306,2,4
23,11720,3,2
24,11830,10,5
14,10524,4,4
53,14406,3,4
4,11946,2,4
40,10737,10,2
48,12287,7,4
43,11327,9,3
20,10373,2,5
42,11620,8,5
39,11577,8,3
23,10388,9,4
35,10778,3,4
18,11664,5,4
35,11589,7,4
25,11843,2,4
25,11838,2,5
34,10155,6,3
49,12304,8,4
4,11787,8,5
53,11043,7,4
23,11035,4,5
41,10418,4,5
10,10495,3,2
8,10941,6,5
17,12175,6,4
20,10057,4,4
52,11092,4,5
16,10349,3,4
40,10655,1,4
13,11929,2,5
20,11709,8,5
24,10319,5,5
13,10553,6,4
2,11630,3,5
35,11590,6,5
20,11710,2,4
23,12169,8,4
35,12251,5,4
17,11700,10,3
40,11202,10,4
6,11789,7,3
20,11333,2,4
15,12207,2,4
24,12072,2,5
47,11237,5,4
45,11509,6,5
13,11816,4,5
43,11489,6,5
6,10184,6,4
7,12211,3,3
53,15422,3,4
40,10417,8,3
35,10636,1,3
24,10598,2,3
10,16351,3,4
35,10778,10,4
34,15553,4,4
13,10649,7,4
7,10808,1,4
24,11252,10,4
24,11252,4,4
24,11830,4,5
20,11331,8,4
35,11569,4,4
23,11412,8,4
9,10961,4,4
12,11747,7,4
18,10254,9,4
19,15808,4,1
20,10055,10,3
7,10158,8,4
23,12061,2,3
12,10987,7,4
24,12275,10,5
28,16130,3,4
1,13702,4,3
5,10970,6,4
20,10152,3,5
25,10115,10,5
10,16351,4,4
51,11152,8,4
46,10435,6,4
7,10209,7,4
23,12173,9,5
39,11301,9,4
52,12318,9,5
24,10289,2,4
54,11061,7,4
54,11530,8,3
56,11065,2,3
40,10415,1,5
6,10185,6,4
15,11899,9,5
9,11903,6,4
52,10851,8,4
36,11575,9,4
16,12216,4,4
8,11799,3,4
24,11596,2,4
55,11063,1,4
15,11898,2,4
33,11400,8,5
23,10503,7,4
24,11357,9,5
10,10034,3,3
25,11360,6,2
30,10708,9,5
41,11115,6,5
10,14185,4,4
16,11697,9,3
35,12095,4,4
53,11044,3,4
13,10554,10,4
18,11826,3,4
47,12302,9,4
46,16967,4,5
6,11790,3,3
7,11886,3,4
39,10444,5,5
23,12061,4,4
16,10229,9,2
36,10412,3,5
13,12003,6,4
9,11804,3,4
51,11944,5,4
43,10042,10,5
16,12159,3,3
9,10585,5,4
36,11020,5,4
22,11405,10,5
10,11766,9,4
20,11332,10,4
20,10152,10,4
7,12045,5,4
4,11659,7,5
24,12068,3,4
23,10389,10,5
25,10005,6,4
16,12157,9,3
16,10228,10,4
46,12294,8,5
7,12045,8,4
4,11658,2,4
10,11769,4,4
16,10089,1,3
49,12304,9,5
4,12197,4,4
12,11811,10,4
24,12277,8,4
24,10108,8,4
41,12258,5,4
29,10374,6,3
41,11619,5,5
13,10648,7,4
35,11589,5,4
4,12197,9,4
45,11211,5,4
25,12280,3,4
22,11405,9,3
16,11910,4,2
43,11126,1,4
54,11169,10,4
41,13243,3,4
7,10210,7,4
7,10313,10,1
35,11293,10,4
23,11722,9,3
20,10058,6,5
41,12257,6,4
10,11968,3,5
16,12166,6,2
7,10818,9,5
23,11412,4,4
33,11400,3,5
25,10116,8,5
54,11169,3,4
24,10599,3,5
42,10016,6,4
55,11108,3,5
46,14688,4,2
4,12052,7,4
4,11637,6,4
23,11349,6,4
12,10003,7,5
2,11782,6,2
7,10310,5,5
49,12304,3,5
18,16032,4,4
29,11877,9,2
36,10411,2,4
53,14409,4,3
37,10730,8,4
51,11098,3,4
9,10032,1,4
53,15475,4,4
16,11908,9,4
13,10943,8,4
43,10043,6,3
2,11682,8,5
30,12086,3,2
24,11358,7,4
17,12167,3,4
13,10943,3,3
43,10426,3,4
35,10780,8,4
51,14509,3,5
7,10809,10,4
36,10785,10,3
17,16028,4,4
36,11592,10,5
49,12310,10,5
24,10320,8,4
13,10552,7,2
36,11401,3,3
10,10950,3,3
30,11741,10,4
41,11584,3,4
43,11124,7,2
43,11126,4,4
10,10065,8,4
23,10283,8,4
36,11401,8,4
55,11046,9,4
24,10108,3,4
55,11481,3,4
25,15041,3,4
35,10405,9,4
43,16604,4,5
34,15521,3,4
17,11449,10,4
35,10874,1,4
24,11355,5,5
23,11436,8,4
8,12906,3,5
36,11298,9,4
7,12040,3,2
10,10590,5,5
25,11255,6,4
30,12087,9,5
55,11482,10,4
35,11294,5,4
15,10224,4,4
36,10782,10,1
20,11469,4,4
2,11628,7,3
25,10321,3,4
13,10059,6,2
43,12452,4,2
16,10088,2,2
20,11469,10,4
55,11064,1,3
19,16331,3,4
13,11978,8,3
53,15420,3,4
52,10850,3,4
20,11711,2,4
7,10316,7,5
40,11609,3,5
35,14056,3,5
54,12328,8,4
52,11543,6,4
24,11445,7,4
6,11952,8,5
46,11875,3,5
20,10151,10,4
25,11361,10,4
16,10565,4,5
7,10807,5,4
21,11427,6,4
7,12213,2,1
16,11908,10,4
22,11342,6,4
17,12168,10,4
24,11356,9,4
13,11978,3,4
13,11817,7,4
23,10502,4,4
51,10486,8,4
24,12273,10,3
10,11733,7,5
53,14407,4,1
20,10705,4,4
24,10320,2,4
35,10408,4,2
36,10442,2,4
47,10481,3,5
46,11875,4,5
23,11412,7,4
16,11698,4,3
34,10404,8,4
24,11595,2,5
20,11329,7,3
40,11305,10,2
24,10291,5,3
34,14046,3,3
40,12110,8,4
43,11487,6,4
2,11960,7,4
36,11575,7,4
39,10444,10,5
25,10200,8,5
46,11187,8,5
41,10419,1,3
18,10253,5,4
4,10272,6,4
28,13040,3,3
31,10774,3,5
35,12253,9,4
23,10284,7,5
40,10014,8,4
12,11976,7,5
46,12129,5,4
18,11465,4,4
36,11402,2,4
16,10246,10,4
12,10212,9,4
10,11968,7,4
10,16350,4,4
16,16023,3,4
52,10545,9,3
22,11031,4,5
7,12041,1,4
4,12055,2,4
12,11809,7,5
9,11805,4,4
16,12158,4,1
49,11534,2,3
5,13979,4,5
18,10254,3,4
47,12135,9,4
15,16339,3,5
21,12151,3,3
13,11984,7,4
18,11827,9,4
25,10522,5,5
29,11279,10,4
30,10105,8,4
41,10419,2,4
30,11739,10,4
24,11354,7,3
7,10830,8,3
16,12216,1,3
5,10969,8,3
43,11124,1,4
54,11168,9,5
25,10115,7,5
6,10971,5,4
25,12280,10,3
30,10379,2,4
4,10271,7,4
6,10279,4,4
7,10317,10,4
52,11524,5,4
43,11855,6,5
22,10500,8,4
36,10783,4,4
6,10277,6,5
24,11445,10,4
23,10078,10,4
25,10115,9,5
24,11424,8,4
51,11224,4,4
30,11740,7,5
52,11201,6,5
47,10046,4,4
24,10518,3,5
17,12015,2,4
41,11204,3,4
23,11652,1,5
43,11503,1,4
22,11030,9,3
37,12237,7,4
23,12171,9,2
7,10175,9,4
5,10294,6,4
51,12315,4,4
7,10205,8,5
47,10046,2,2
12,11749,4,4
38,11601,9,4
